Hashtag_name,Following,Followers,Total_tweets,Activity_level,Semantic_similarity,Polarity,subjectivity,Degree Centrality,katz_centrality,betweenness_centrality,closeness_centrality,Page_rank,Label
DrinkOutsideBeers,0.008536896871597005,2.8101472137390376e-05,0.0013147633093058674,0.001628973678583371,0.74711020606719,0.4444444444444445,0.0,0.006430920985088903,0.2714853195324117,0.0,0.4382614386227665,0.020609718113775943,0.0
SamSummerDitchDays,0.02063643574472662,4.651932887608542e-05,0.003970578183902123,0.004695929115982819,0.6498720665837563,0.4444444444444445,0.0,0.11823285190402079,0.3500812068570944,0.1751676734705179,0.6101607569362373,0.25016297720085257,1.0
ditchday,0.001962814083863248,7.594992469564966e-07,9.849333242200712e-05,0.00014686961855744557,0.5972276947534724,0.5,0.12,0.006430920985088903,0.2714853195324117,0.0,0.4382614386227665,0.020609718113775943,0.0
PittsburghPirates,0.002352688114219647,1.10127390808692e-05,0.0006147946799580088,0.0005923726231092917,0.575153954627927,0.5746212121212122,0.396060606060606,0.006430920985088903,0.2714853195324117,0.0,0.4382614386227665,0.020609718113775943,0.0
SamSummerDitchDays,0.0027828939408198108,6.6456184108693455e-06,0.0007406277986039183,0.0010550718993728478,0.6331429570328158,0.4444444444444445,0.0,0.11823285190402079,0.3500812068570944,0.1751676734705179,0.6101607569362373,0.25016297720085257,1.0
Ditch,0.04983665622521275,0.0003083566942643376,0.039128842247680935,0.04656160312007424,0.41091728551345835,0.46701940035273365,0.3692460317460317,0.006430920985088903,0.2714853195324117,0.0,0.4382614386227665,0.020609718113775943,0.0
SamSummerDitchDays,0.009693075030584945,1.3291236821738691e-05,0.0003936228196082349,0.0003978823129218699,0.5965777143660468,0.4444444444444445,0.0,0.11823285190402079,0.3500812068570944,0.1751676734705179,0.6101607569362373,0.25016297720085257,1.0
SamSummerDitchDays,0.0010082949060941345,1.7088733056521174e-06,4.907141117110675e-05,7.952061704958467e-05,0.5637705547097861,0.4444444444444445,0.0,0.11823285190402079,0.3500812068570944,0.1751676734705179,0.6101607569362373,0.25016297720085257,1.0
gamingpc,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.5441939765920183,0.4305555555555556,0.05,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
pcbuild,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.45249871004126446,0.3811237373737374,0.5202272727272728,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
pcsetup,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.43528147883210144,0.3194444444444445,0.45,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
gamer,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.4506567300347742,0.43432539682539684,0.2664285714285714,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
gaming,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.46324153674598484,0.5433001893939394,0.168030303030303,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
setupgaming,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.5013107375227186,0.4920454545454545,0.2216666666666666,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
setup,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.3278483006867043,0.5335227272727273,0.2834803391053391,0.07757760429713649,0.32337167840545483,0.0,0.49400546230529935,0.05332317982059348,0.0
BarbzGoStream,0.002446795638788433,3.0379969878259865e-06,1.051530239380859e-05,0.00010764294877106205,0.4433582570874963,0.4444444444444445,0.3333333333333333,0.29101765423327886,0.4659626412227891,0.25620565859029526,0.5253503172085812,0.19597988749524853,0.0
SamSummerDitchDays,0.0028770014653885967,1.5189984939129933e-05,0.0006039288674844067,0.0009164933093761472,0.5247259129932136,0.4444444444444445,0.0,0.11823285190402079,0.3500812068570944,0.1751676734705179,0.6101607569362373,0.25016297720085257,1.0
SAMSUMMERDITCHDAYS,0.005901886183671,7.405117657825842e-06,0.0005026314544240506,0.0007998981253703099,0.507935463134129,0.4444444444444445,0.0,0.016594732886810074,0.27741991030982655,0.01512436741111216,0.3443644653330166,0.05136176269920892,0.0
SAMSUMMERDITCHDAYS,0.012059207076885847,7.101317959043243e-05,0.0007073293410235244,0.0022842534062178232,0.6178542794991476,0.4444444444444445,0.0,0.016594732886810074,0.27741991030982655,0.01512436741111216,0.3443644653330166,0.05136176269920892,0.0
